DB,Title,Authors (separate with//),Year,Language,Script,Lang_geneticprox,Prox_cat,No_nativespeakers,LangFamily,Journal,JournalCountry,StudyDesign,StudyDesign_cat,Region,Relative_no_studiesTA,Category,IUCN,TorNT,English_Abstract,Trans_Abs,Tot_Citations,Tot_crosslang_cit,Tot_crosslang_exclEng,Tot_samelang_cit,PerEng,PerSameLangCit,PerCrossLangCit,No_Langs_Cited,SelfCitations,English,French,Dutch,Russian,Spanish,German,Slovac,Polish,Portugese,Slovenian,Italian,Catalan,Hungarian,Korean,Japanese,Norwegian,Simplified Chinese,Traditional Chinese,Swedish,Danish,Persian,Ukranian,Czech,Finnish,Turkish,Thai,Estonian,Croatian,Icelandic,Latvian,Bulgarian,Lithuanian,Hebrew,Indonesian,Hindi,Bosnian,Greek
CE,"Influence of herbaceous riparian buffers on physical habitat, water chemistry, and stream communities within channelized agricultural headwater streams",,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Ecological Engineering,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,50,2,NA,48,0.96,0.96,0.04,2,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"The Carolina Herp Atlas: an online, citizen-science approach to document amphibian and reptile occurrences",,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Herpetological Conservation and Biology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,26,1,NA,25,0.96,0.96,0.04,2,2,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"The effectiveness and cost efficiency of different pond restoration techniques for bearded stonewort and other aquatic taxa. Report on the Second Life for Ponds project at Hampton Nature Reserve in Peterborough, Cambridgeshire",,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,NA,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,2,1,NA,1,0.5,0.5,0.5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,A place to call home: amphibian use of created and restored wetlands,,2012,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,International Journal of Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,74,3,NA,71,0.96,0.96,0.04,3,0,71,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Assessing the effectiveness of amphibian mitigation on the Sea to Sky Highway: passageway use, roadkill mortality, and population level effects",,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Herpetofauna and Roads Workshop - Is there light at the end of the tunnel?,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,11,0,NA,11,1,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Behavioral response of mule deer to a highway underpass,,1975,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,215,22,NA,193,0.9,0.9,0.1,11,2,193,0,1,1,6,3,0,2,2,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CE,An evaluation of anti-coyote electric fencing,,1980,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Range Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,51,4,NA,47,0.92,0.92,0.08,4,1,47,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Introduction of the sugar glider, <i>Petaurus breviceps</i>, into re-established forest of the Tower Hill State Game Reserve, Vic.",,1983,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Australian Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,38,1,NA,37,0.97,0.97,0.03,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Use of nest boxes by forest vertebrates in Gippsland: acceptance, preference and demand",,1984,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,83,0,NA,83,1,1,0,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Experimental attempts to reduce predation by harbour seals on juvenile out-migrating salmonids,,2000,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Transactions of the American Fisheries Society,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,162,11,NA,151,0.93,0.93,0.07,9,1,151,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,Use of bait containing triclabendazole to treat <i>Fascioloides magna</i> infections in free-ranging white-tailed deer,,1994,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Diseases,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,22,5,NA,17,0.77,0.77,0.23,5,0,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,The effect of removing shrub cover on annual plants and small mammals in a coastal sand dune ecosystem,,2000,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,64,6,NA,58,0.91,0.91,0.09,6,11,58,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CE,"White-tailed deer roadside behavior, wildlife warning reflectors and highway mortality",,1991,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Applied Animal Behaviour Science,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,123,16,NA,107,0.87,0.87,0.13,7,0,107,0,0,0,1,2,0,7,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Do wild bird seed mixtures benefit other taxa?,,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Aspects of Applied Biology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,8,1,NA,7,0.88,0.88,0.13,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Eucalypt plantings on farms: use by insectivorous bats in south-eastern Australia,,2006,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,77,1,NA,76,0.99,0.99,0.01,2,18,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Use of modified water sources by bats in a managed pine landscape,,2009,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Forest Ecology and Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,61,5,NA,56,0.92,0.92,0.08,5,8,56,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Do pingers reduce interactions between bottlenose dolphins and nets around the Balearic Islands?,,2008,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Endangered Species Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,56,15,NA,41,0.73,0.73,0.27,7,1,41,0,0,0,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Monitoring of reintroduced tigers in Sariska Tiger Reserve, Western India: preliminary findings on home range, prey selection and food habits",,2010,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Tropical Conservation Science,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,76,5,NA,71,0.93,0.93,0.07,3,9,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
CE,Deer guards and bump gates for excluding white-tailed deer from fenced resources,,2009,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Human Wildlife Interactions,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,28,1,NA,27,0.96,0.96,0.04,2,4,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Enhancing fauna habitat in grazed native grasslands and woodlands: use of artificially placed log refuges by fauna,,2004,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,59,0,NA,59,1,1,0,1,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Wildflower areas within revitalized agricultural matrices boost small mammal populations but not breeding Barn Owls,,2010,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Ornithology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,87,19,NA,68,0.78,0.78,0.22,6,16,68,0,0,0,7,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Small-mammal response to group-selection silvicultural systems in Engelmann spruce - subalpine fir forests 14 years postharvest,,2009,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Canadian Journal of Forest Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,Yes,16,0,NA,16,1,1,0,1,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Response of elk to changes in plant production and nutrition following prescribed burning,,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,51,0,NA,51,1,1,0,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Testing the effectiveness of an experimental bat deterrent at the Maple Ridge Wind farm.,,2008,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,A report submitted to the Bats and Wind Energy Cooperative.,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,31,7,NA,24,0.77,0.77,0.23,7,3,24,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,Effects of pingers on the behaviour of bottlenose dolphins,,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of the Marine Biological Association of the United Kingdom,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,78,9,NA,69,0.88,0.88,0.12,8,8,69,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CE,"The reintroduction of large carnivores to the Eastern Cape, South Africa: an assessment",,2007,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Oryx,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,224,12,NA,212,0.95,0.95,0.05,5,43,212,0,4,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Translocation of captive-bred dibblers <i>Parantechinus apicalis</i> (Marsupialia: Dasyuridae) to Escape Island, Western Australia",,2003,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,42,1,NA,41,0.98,0.98,0.02,2,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Long-term effects of pre-commercial thinning on small mammals in northern Maine,,2005,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Forest Ecology and Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,61,9,NA,52,0.85,0.85,0.15,8,1,52,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
CE,Use of passages across a canal by wild mammals and related mortality,,2004,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,European Journal of Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,33,5,NA,28,0.85,0.85,0.15,4,0,28,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Is use of translocation for the conservation of subpopulations of oribi <i>Ourebia ourebi</i> (Zimmermann) effective? A case study,,2009,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,African Journal of Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,11,0,NA,11,1,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Impact of conservation interventions on the dynamics and persistence of a persecuted leopard (<i>Panthera pardus</i>) population,,2009,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,172,2,NA,170,0.99,0.99,0.01,3,26,170,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Movement, dive behavior, and survival of California sea lions (<i>Zalophus californianus</i>) posttreatment for domoic acid toxicosis",,2010,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Marine Mammal Science,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,48,4,NA,44,0.92,0.92,0.08,3,13,44,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"A translocation experiment for the conservation of maned sloths, <i>Bradypus torquatus</i> (Xenarthra, Bradypodidae)",,2004,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,70,18,NA,52,0.74,0.74,0.26,4,5,52,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Development of a cost-effective method for monitoring the effectiveness of mitigation for bats crossing linear transport infrastructure,,2015,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,NA,NA,NA,NA,NA,48600,NA,NA,NA,NA,NA,10,1,NA,9,0.9,0.9,0.1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CE,Differential use of highway underpasses by bats,,2017,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,21,3,NA,18,0.86,0.86,0.14,4,3,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Pipistrelle bats and their prey do not benefit from four widely applied agri-environment management prescriptions,,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,44,4,NA,40,0.91,0.91,0.09,4,8,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,"The effect of tourist visits on the behavior of <i>Rousettus madagascariensis</i> (Chiroptera: Pteropodidae) in the caves of Ankarana, northern Madagascar",,2012,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Acta Chiropterologica,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,39,3,NA,36,0.92,0.92,0.08,4,5,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,Grizzly bear and human interaction in Yellowstone National Park: An evaluation of bear management areas,,2013,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,48,0,NA,48,1,1,0,1,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Mitigating carnivore-livestock conflict in Europe: lessons from Slovakia,,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Oryx,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,207,23,NA,184,0.89,0.89,0.11,15,4,184,1,1,1,7,1,2,1,1,2,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CE,"Lemurs and tourism in Ranomafana National Park, Madagascar: economic boom and other consequences",,2014,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Primate tourism: A tool for conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,24,0,NA,24,1,1,0,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Responses of a small-mammal community to habitat management through controlled burning in a protected Mediterranean area,,2013,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Acta Oecologica,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,11,4,NA,7,0.64,0.64,0.36,4,2,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Successful reintroduction of the brushtail possum to Wadderin Sanctuary in the eastern wheatbelt of Western Australia,,2014,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Australian Mammalogy,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,13,0,NA,13,1,1,0,1,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Effects of gates on the nighttime use of mines by bats in northern Idaho,,2012,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Northwestern Naturalist,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,8,1,NA,7,0.88,0.88,0.13,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Controlling access to oil roads protects forest cover, but not wildlife communities: a case study from the rainforest of YasunÃ­ Biosphere Reserve (Ecuador)",,2013,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Animal Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,76,16,NA,60,0.79,0.79,0.21,3,2,60,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Tourism, infant mortality and stress indicators among Tibetan macaques at Huangshan, China",,2014,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Primate tourism: A tool for conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,10,0,NA,10,1,1,0,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Do nest boxes in restored woodlands promote the conservation of hollow-dependent fauna?,,2016,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Restoration Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,41,3,NA,38,0.93,0.93,0.07,2,9,38,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Sympathy for the devil: captive-management style did not influence survival, body-mass change or diet of Tasmanian devils 1 year after wild release",,2016,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,38,0,NA,38,1,1,0,1,7,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Experimental fishing with an â€œumbrella-and-stonesâ€ system to reduce interactions of sperm whales (<i>Physeter macrocephalus</i>) and seabirds with bottom-set longlines for Patagonian toothfish (<i>Dissostichus eleginoides</i>) in the Southwest Atlantic,,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,ICES Journal of Marine Science,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,38,1,NA,37,0.97,0.97,0.03,2,2,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Age of enlightenment: long-term effects of outdoor aesthetic lights on bats in churches,,2017,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Royal Society Open Science,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,61,9,NA,52,0.85,0.85,0.15,5,7,52,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Restocking a keystone species in a biodiversity hotspot: recovering the European rabbit on a landscape scale,,2013,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal for Nature Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,18,0,NA,18,1,1,0,1,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Clinical assessment and postrelease monitoring of 11 mass stranded dolphins on Cape Cod, Massachusetts",,2012,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Marine Mammal Science,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,21,0,NA,21,1,1,0,1,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Using artificial passageways to facilitate the movement of wildlife on Namibian farmland,,2014,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,South African Journal of Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,17,0,NA,17,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,General versus specific surveys: estimating the suitability of different road-crossing structures for small mammals,,2015,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Wildlife Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,28,6,NA,22,0.79,0.79,0.21,6,3,22,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Wolf predation on cattle in Portugal: Assessing the effects of husbandry systems,,2017,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,48,1,NA,47,0.98,0.98,0.02,2,3,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Post release acclimation of translocated low elevation, non migratory bighorn sheep",,2014,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Wildlife Society Bulletin,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,28,3,NA,25,0.89,0.89,0.11,2,7,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Do young eucalypt plantations benefit bats in an intensive agricultural landscape?,,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Wildlife Research,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,29,0,NA,29,1,1,0,1,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Pelagic longline fishing trials to shape a mitigation device of the depredation by toothed whales,,2012,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Experimental Marine Biology and Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,56,0,NA,56,1,1,0,1,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,"Group release of sanctuary chimpanzees (<i>Pan troglodytes</i>) in the Haut Niger National Park, Guinea, West Africa: ranging patterns and lessons so far",,2011,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,International Journal of Primatology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,53,1,NA,52,0.98,0.98,0.02,2,7,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Artificial tree hollow creation for cavity-using wildlife â€“ trialling an alternative method to that of nest boxes,,2017,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Forest Ecology and Management,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,54,8,NA,46,0.85,0.85,0.15,8,4,46,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CE,"The influence of mammalian predator exclusion, food supplementation, and prescribed fire on survival of <i>Glaucomys volans</i>",,2013,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Journal of Mammalogy,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,7,0,NA,7,1,1,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Limited use of bat boxes in a rural landscape: implications for offsetting the clearing of hollow-bearing trees,,2019,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Restoration Ecology,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,22,0,NA,22,1,1,0,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,Patterns of dolphin bycatch in a north-western Australian trawl fishery,,2014,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,PLoS ONE,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,57,2,NA,55,0.96,0.96,0.04,2,13,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,A field test of acoustic deterrent devices used to reduce interactions between bottlenose dolphins and a coastal gillnet fishery,,2013,English,Latin,0,NA,"1,456,000,000",Indo-European Germanic,Biological Conservation,NA,NA,NA,NA,48600,NA,NA,NA,NA,No,44,5,NA,39,0.89,0.89,0.11,4,0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
